Date,Shown,Clicked,Converted,Avg_cost_per_click,Total_revenue,Ad_group,Region,Device_type,CTR
25-02-2020,62154,2747,35,1.03,464.95,ad_group_3,Europe,Desktop,0.0442
04-11-2017,94845,3297,70,0.98,711.07,ad_group_2,Asia,Desktop,0.0348
26-07-2015,73520,3481,32,1.06,593.57,ad_group_5,North America,Desktop,0.0473
28-01-2016,60537,1899,34,0.85,685.64,ad_group_4,Asia,Desktop,0.0314
20-05-2017,58995,4123,54,0.97,840.56,ad_group_3,South America,Desktop,0.0699
02-02-2016,90224,2568,53,1.09,543.06,ad_group_1,Europe,Desktop,0.0285
15-01-2015,4894,94,96,2.46,9358.48,AdGroup_26,South,Tablet,0.1609
25-10-2017,58321,3339,66,1.19,641.89,ad_group_5,North America,Mobile,0.0573
25-01-2019,56910,2970,59,1.04,541.79,ad_group_1,Asia,Desktop,0.0522
18-08-2017,90583,3709,41,1.01,1190.22,ad_group_3,Europe,Desktop,0.0409
20-04-2019,55977,3627,32,1.08,1055.79,ad_group_3,Asia,Desktop,0.0648
10-03-2020,53376,3367,46,0.98,961.03,ad_group_2,South America,Desktop,0.0631
15-01-2015,4285,414,39,3.28,1987.1,AdGroup_15,East,Mobile,0.0827
15-03-2017,64874,1776,38,1.03,492.42,ad_group_1,South America,Desktop,0.0274
18-10-2019,99205,1565,69,1.12,551.23,ad_group_3,North America,Desktop,0.0158
17-05-2016,74859,4778,56,0.94,614.59,ad_group_1,South America,Desktop,0.0638
18-02-2017,65568,4739,68,0.97,764.44,ad_group_5,Europe,Desktop,0.0723
07-02-2020,78711,1514,41,1.01,811.82,ad_group_5,North America,Desktop,0.0192
20-07-2015,69710,4065,60,0.97,985.51,ad_group_2,Asia,Mobile,0.0583
15-01-2015,3182,465,11,1.06,6613.41,AdGroup_19,West,Mobile,0.1497
15-01-2015,3845,300,44,1.06,9460.56,AdGroup_9,West,Mobile,0.0578
02-12-2019,67300,3025,43,1.01,1022.08,ad_group_4,Asia,Mobile,0.0449
14-01-2016,61267,2676,42,0.83,1060.65,ad_group_5,Europe,Mobile,0.0437
23-02-2016,81254,3914,53,0.93,1129.95,ad_group_5,Europe,Mobile,0.0482
26-08-2019,78931,3063,47,1.17,659.24,ad_group_4,Asia,Desktop,0.0388
27-01-2016,62388,4285,56,0.82,479.81,ad_group_2,North America,Desktop,0.0687
03-03-2019,90950,1687,44,1.11,1097.73,ad_group_3,South America,Desktop,0.0185
08-03-2018,75567,3500,64,0.96,841.73,ad_group_1,South America,Mobile,0.0463
04-02-2019,57488,4611,48,1.12,496.9,ad_group_2,Europe,Desktop,0.0802
15-01-2015,2944,198,86,0.95,2722.14,AdGroup_3,East,Tablet,0.056
26-02-2018,79818,2974,59,1.18,1086.71,ad_group_1,Europe,Mobile,0.0373
29-09-2018,98926,4658,66,0.96,597.66,ad_group_5,North America,Mobile,0.0471
06-03-2015,66974,3827,69,1.06,931.97,ad_group_1,Europe,Desktop,0.0571
15-01-2015,3284,555,119,1.82,7229.55,AdGroup_7,South,Tablet,0.0765
26-03-2018,67248,4019,38,0.84,946.41,ad_group_5,South America,Desktop,0.0598
07-05-2016,70427,4583,39,0.95,608.32,ad_group_1,South America,Mobile,0.0651
15-01-2016,65996,4049,43,1.12,451.6,ad_group_4,Asia,Desktop,0.0614
15-01-2015,1294,292,68,2.97,5478.18,AdGroup_24,North,Tablet,0.06
02-02-2017,57155,3914,52,1.19,498.43,ad_group_2,North America,Desktop,0.0685
15-01-2015,1543,533,59,2.99,994.42,AdGroup_27,East,Desktop,0.0604
02-03-2017,66370,2608,30,1.14,915.8,ad_group_1,North America,Desktop,0.0393
12-12-2017,54007,4071,66,0.94,755.03,ad_group_1,South America,Mobile,0.0754
28-05-2017,69315,2002,64,1.03,758.25,ad_group_2,South America,Desktop,0.0289
04-12-2015,75465,1378,33,0.98,944.05,ad_group_1,North America,Mobile,0.0183
13-10-2017,68259,1742,55,0.86,913.34,ad_group_1,North America,Desktop,0.0255
29-06-2018,65438,3136,52,0.9,810.53,ad_group_4,North America,Mobile,0.0479
31-03-2016,50816,4553,57,1.01,408.92,ad_group_2,South America,Desktop,0.0896
26-03-2017,71270,1894,31,0.85,1162.76,ad_group_3,North America,Desktop,0.0266
22-09-2017,50830,2636,41,0.82,455.76,ad_group_4,South America,Desktop,0.0519
04-06-2020,88886,4819,70,1.05,879.82,ad_group_5,North America,Mobile,0.0542
21-07-2015,81829,3546,35,1.02,1032.61,ad_group_1,Europe,Desktop,0.0433
11-06-2015,98022,1362,34,1.19,840.2,ad_group_2,South America,Desktop,0.0139
29-04-2019,67187,3675,63,1.12,446.15,ad_group_1,South America,Desktop,0.0547
03-12-2016,73943,3506,59,1.18,1014.63,ad_group_2,Asia,Desktop,0.0474
09-02-2019,98930,4743,56,1.01,1188.15,ad_group_5,North America,Desktop,0.0479
03-02-2018,74376,1940,37,0.83,817.31,ad_group_4,North America,Mobile,0.0261
18-10-2017,89213,1126,67,0.8,885.71,ad_group_4,Asia,Desktop,0.0126
05-05-2019,78080,1909,41,1,518.05,ad_group_1,Europe,Mobile,0.0244
09-05-2020,97431,3700,52,0.92,1191.07,ad_group_3,North America,Desktop,0.038
15-01-2015,4292,482,17,1.01,9319.96,AdGroup_26,North,Tablet,0.0241
04-02-2015,70608,1291,46,1.14,573.11,ad_group_1,North America,Mobile,0.0183
14-02-2017,75382,2488,43,0.8,515.24,ad_group_2,North America,Mobile,0.033
18-01-2019,73562,4876,61,0.89,501.36,ad_group_4,Europe,Mobile,0.0663
22-10-2018,77086,4043,60,0.89,929.63,ad_group_2,Asia,Desktop,0.0524
15-01-2015,665,177,26,0.87,4370.77,AdGroup_14,West,Tablet,0.0408
25-09-2018,59015,2479,70,0.87,1120.9,ad_group_4,Europe,Mobile,0.042
15-01-2015,1107,448,36,0.47,310.38,AdGroup_5,North,Desktop,0.1597
30-08-2015,54104,4856,32,1.02,1182.47,ad_group_4,Europe,Mobile,0.0898
15-01-2015,2969,291,19,2.85,8076.92,AdGroup_7,South,Tablet,0.1361
23-08-2016,59279,3673,43,1.08,824.1,ad_group_2,Europe,Desktop,0.062
21-07-2018,74147,1489,31,0.82,682.92,ad_group_3,South America,Mobile,0.0201
15-01-2015,3942,188,59,1.35,2477.69,AdGroup_22,East,Desktop,0.0736
15-01-2015,1931,210,31,1.05,3871.97,AdGroup_7,South,Tablet,0.1218
08-10-2016,89041,2716,70,1.17,1078.7,ad_group_1,North America,Desktop,0.0305
09-03-2019,80320,4415,68,0.87,811.61,ad_group_4,Asia,Desktop,0.055
21-06-2018,60983,3195,32,0.94,918.7,ad_group_5,South America,Mobile,0.0524
14-03-2020,58800,4631,42,1.16,420.85,ad_group_1,North America,Desktop,0.0788
16-07-2016,76300,3630,61,0.8,1072.61,ad_group_4,South America,Mobile,0.0476
09-07-2015,97798,2539,45,0.86,541.14,ad_group_5,North America,Desktop,0.026
12-12-2019,87899,2112,69,0.9,762.87,ad_group_2,North America,Mobile,0.024
02-09-2017,71377,2339,69,1.12,408.38,ad_group_1,South America,Desktop,0.0328
15-01-2015,1694,429,48,1.92,972.43,AdGroup_5,West,Tablet,0.0353
18-12-2017,72352,3670,35,0.82,848.88,ad_group_1,Asia,Mobile,0.0507
19-04-2016,71641,4779,60,1.17,1072.3,ad_group_2,North America,Desktop,0.0667
17-01-2017,71841,2309,34,1.19,1020.38,ad_group_2,Europe,Mobile,0.0321
15-01-2015,2767,502,72,3.48,7405.31,AdGroup_31,North,Tablet,0.0658
22-01-2015,92557,3360,38,0.89,860.14,ad_group_1,Europe,Mobile,0.0363
04-04-2016,63613,3147,31,0.84,807.5,ad_group_1,Europe,Mobile,0.0495
30-03-2018,87845,1094,58,1.12,914.96,ad_group_5,Asia,Desktop,0.0125
15-01-2015,2011,47,32,0.58,907.74,AdGroup_33,West,Mobile,0.1007
13-08-2017,55462,1962,58,0.84,920.42,ad_group_4,Asia,Desktop,0.0354
30-04-2018,51898,2447,46,0.85,540.01,ad_group_4,South America,Desktop,0.0472
24-02-2019,50569,4509,32,1.12,1001.55,ad_group_3,South America,Mobile,0.0892
08-02-2017,88087,4913,47,0.98,1006.78,ad_group_1,North America,Desktop,0.0558
13-08-2019,67449,3602,54,1.09,401.01,ad_group_4,South America,Desktop,0.0534
11-05-2015,70633,3735,32,1.03,971.71,ad_group_4,North America,Desktop,0.0529
15-01-2015,1780,424,17,2.71,9175.32,AdGroup_14,South,Tablet,0.0134
22-01-2019,59984,4666,64,0.97,505.94,ad_group_3,Europe,Mobile,0.0778
27-11-2015,59364,4589,32,0.81,883.34,ad_group_4,Europe,Desktop,0.0773
23-05-2018,63097,2136,38,1.04,433.31,ad_group_3,South America,Mobile,0.0339
11-04-2016,68984,1302,57,0.94,1052.79,ad_group_2,Europe,Desktop,0.0189
15-01-2015,1199,217,63,1.71,858.28,AdGroup_17,East,Tablet,0.145
27-06-2019,97611,1364,39,1,458.97,ad_group_4,South America,Mobile,0.014
31-12-2017,83954,3776,39,1.01,1086.98,ad_group_2,Europe,Mobile,0.045
04-02-2018,55391,4105,53,1.02,934.07,ad_group_2,South America,Mobile,0.0741
18-07-2018,64535,4796,36,1.1,761.29,ad_group_3,Asia,Desktop,0.0743
10-05-2017,75415,3716,51,0.82,1080.85,ad_group_3,North America,Desktop,0.0493
